station,date,angle,angle_1,angle_2,str,fromto,dist
591170-99999,2011-1-11,32.5794873744,18.156406587,46.4967316762,5,False,45.9120340071
591170-99999,2011-1-16,24.5710130212,332.493650311,65.5112760586,16,False,36.9591625582
591170-99999,2011-1-21,18.7656740013,3.91762898857,28.8262988078,5,False,27.7626527585
591170-99999,2011-1-21,59.5776396322,47.4237133741,72.959991692,6,False,37.473291139
591170-99999,2011-1-21,337.520237192,327.194128715,351.955444124,6,False,28.5645448306
591170-99999,2011-1-26,3.74891668246,327.194128715,47.4237133741,8,False,27.4936034881
591170-99999,2011-1-31,17.5847013533,353.082423547,47.4237133741,6,False,32.3203184595
591170-99999,2011-2-15,32.0327590341,14.0410559945,43.367784127,5,False,45.4400010764
591170-99999,2011-2-20,63.7702504855,58.7321867818,67.0235418667,4,True,51.7797379151
591170-99999,2011-2-20,29.1723444521,10.9546096365,43.367784127,4,False,43.4429160641
591170-99999,2011-2-25,38.0610805122,19.4317262978,46.4967316762,5,False,52.2994508296
591170-99999,2011-3-7,46.9267699136,38.0739027129,51.3331818974,4,False,47.8269917644
591170-99999,2011-3-7,339.187986638,332.493650311,348.632723284,8,False,34.1878401464
591170-99999,2011-3-12,6.1703198675,310.224977496,59.765200912,13,False,31.2983128275
591170-99999,2011-3-17,357.507678759,332.514555423,20.6434746,5,False,28.4975158358
591170-99999,2011-3-27,357.098152039,341.867968949,5.06495352511,5,True,28.0286538498
591170-99999,2011-4-6,24.4683617803,15.2656138429,31.4664604696,4,False,23.2362293428
591170-99999,2011-4-21,34.8332967127,14.0410559945,72.959991692,8,False,26.2309002175
591170-99999,2011-4-26,10.7450854225,310.224977496,47.4237133741,16,False,26.0976468266
591170-99999,2011-5-1,21.3382850747,327.194128715,51.3331818974,19,False,27.8949721783
591170-99999,2011-5-1,81.5350503388,59.765200912,109.77906,5,False,15.849800283
591170-99999,2011-5-6,49.6539772646,10.9546096365,111.268324212,20,False,26.8575724114
591170-99999,2011-5-6,346.048062459,332.493650311,356.581502302,5,False,21.4589387612
591170-99999,2011-5-11,48.0832570774,38.0739027129,59.765200912,12,False,48.4121776471
591170-99999,2011-5-11,338.673312543,327.194128715,348.632723284,5,False,20.3768726831
591170-99999,2011-5-16,359.874185899,348.632723284,20.6434746,5,True,29.4627556029
591170-99999,2011-5-16,51.4955884604,46.2861719605,58.7321867818,6,False,56.7068729848
591170-99999,2011-5-21,21.6913350211,356.581502302,38.0739027129,4,True,28.9118060331
591170-99999,2011-8-29,14.2482327049,348.632723284,46.2861719605,4,True,36.3520191039
591170-99999,2011-9-3,52.4077363652,335.780357527,347.168290544,5,False,35.7402416611
591170-99999,2011-9-8,41.7785675183,335.780357527,348.632723284,6,False,33.9426232655
591170-99999,2011-9-28,93.0045024022,337.877769861,31.4664604696,4,False,25.906292048
591170-99999,2011-10-3,3.75811034629,341.867968949,31.4664604696,5,False,23.3044007632
591170-99999,2011-11-2,25.4874870637,353.082423547,59.765200912,5,False,16.3561748603
591170-99999,2011-11-7,0.0624788861074,327.194128715,45.6974671178,7,False,14.9354458373
591170-99999,2011-11-12,53.5827439959,47.4237133741,58.7667991414,4,True,59.4971153961
591170-99999,2011-11-12,348.58003445,327.194128715,18.156406587,8,False,22.714576506
591170-99999,2011-11-17,41.8043264246,18.156406587,58.7667991414,5,True,50.1219878457
591170-99999,2011-11-17,334.957522739,327.194128715,339.820072616,5,False,24.6130226077
591170-99999,2011-11-27,77.3638272189,337.40199219,5.06495352511,4,True,37.1925581123
591170-99999,2011-12-2,26.3917223564,347.168290544,59.765200912,4,True,27.3072979187
591170-99999,2011-12-2,71.3929095093,59.8227644834,88.9748846267,4,False,29.3170664925
569540-99999,2011-1-6,5.50274702686,337.748841858,29.0511391174,5,False,31.9026959509
569540-99999,2011-1-6,315.37931519,307.922818514,321.153192899,5,False,48.4594394172
569540-99999,2011-1-26,299.974220908,276.361359148,333.972082823,6,False,32.2393343641
569540-99999,2011-2-20,10.3450717861,353.106300135,27.8078695359,4,True,15.7548403795
569540-99999,2011-2-25,16.8690688856,353.106300135,42.9650572834,5,True,17.7466338003
569540-99999,2011-3-2,346.843852323,323.635024571,7.9225611342,6,True,39.4710849204
569540-99999,2011-3-2,29.3275348561,17.4860734875,42.9650572834,4,True,27.0619907278
569540-99999,2011-3-7,305.919613755,270.889361891,337.748841858,18,True,45.5092527392
569540-99999,2011-3-12,36.7372175349,316.710897185,336.159925156,5,True,61.8097862863
569540-99999,2011-3-12,283.764921095,270.889361891,307.922818514,11,True,31.7702804168
569540-99999,2011-3-17,332.105688898,324.7149176,341.240988739,8,True,45.0737997959
569540-99999,2011-4-11,327.715390067,318.953659376,333.972082823,4,True,44.599512479
569540-99999,2011-4-16,323.937844766,303.843478176,333.972082823,4,True,32.1042730821
569540-99999,2011-5-1,0.92561311111,342.93233692,22.6937945987,4,True,35.5796697967
569540-99999,2011-5-21,329.443311982,318.574584186,350.848721573,4,True,31.0417919061
569540-99999,2011-6-30,309.863867545,279.796191548,342.93233692,5,False,30.476477661
569540-99999,2011-8-29,333.675852819,318.574584186,5.55914869881,8,False,47.2919866853
569540-99999,2011-9-3,308.665334955,271.897406008,336.159925156,5,False,42.936979579
569540-99999,2011-9-23,325.671072474,316.270626374,349.091909506,6,False,55.1782000821
569540-99999,2011-10-18,285.979821639,270.889361891,320.281780551,8,False,34.873101026
569540-99999,2011-10-23,293.237706067,270.889361891,334.045023864,7,False,38.8627171388
569540-99999,2011-11-22,39.6399084442,27.8078695359,56.1976500092,4,False,36.3084147229
537050-99999,2011-1-1,338.127173622,231.780911354,270.294517427,4,True,25.2356741943
537050-99999,2011-1-16,74.2750520752,56.3325664353,93.7880214791,6,False,26.715485266
537050-99999,2011-1-21,67.196819165,56.3325664353,78.2750801372,4,False,22.3336006279
537050-99999,2011-2-5,251.566444067,246.048910621,264.127632914,4,True,26.4260969816
537050-99999,2011-2-15,231.209919842,160.028798163,295.530990501,13,True,25.9394270075
537050-99999,2011-2-20,259.424712073,199.698136271,295.530990501,14,True,26.1075800778
537050-99999,2011-2-20,107.830753556,96.3552436447,125.495083478,4,True,21.0193129432
537050-99999,2011-2-25,131.044037237,81.706518706,188.894557816,7,True,21.5674890137
537050-99999,2011-2-25,258.448428474,199.698136271,295.530990501,15,True,26.6947077502
537050-99999,2011-3-2,273.775910405,223.905132192,295.530990501,12,True,26.2670960909
537050-99999,2011-3-7,268.438777326,236.103443616,295.530990501,11,True,24.5320675529
537050-99999,2011-3-7,206.962468036,171.386059746,223.905132192,5,True,28.3870738129
537050-99999,2011-4-6,203.929216257,185.252806302,223.905132192,5,True,22.2692602087
537050-99999,2011-4-11,88.7148994573,56.3325664353,125.495083478,5,False,28.0444275211
537050-99999,2011-4-16,176.123696204,145.810413652,199.698136271,4,True,20.2968718434
537050-99999,2011-4-21,209.737821225,185.252806302,243.001869684,5,True,23.4388909337
537050-99999,2011-4-26,203.613664514,188.894557816,223.905132192,7,True,25.893919341
537050-99999,2011-5-1,205.641020942,173.733428592,234.477045769,10,True,26.7400734727
537050-99999,2011-5-1,65.2293111671,56.3325664353,75.677800748,4,False,35.621985546
537050-99999,2011-5-6,272.25197153,264.127632914,290.363455358,5,True,20.7228836048
537050-99999,2011-5-6,204.637108684,198.114004596,216.84247967,4,True,28.8797124567
537050-99999,2011-5-11,272.061375292,264.127632914,289.410474169,5,True,24.4665785613
537050-99999,2011-6-15,213.294072525,203.893814201,224.854033132,4,False,34.5513075943
537050-99999,2011-7-20,234.244625958,216.84247967,264.127632914,5,True,21.6729745648
537050-99999,2011-7-25,249.41047644,222.39711439,268.11528877,4,True,12.5448687792
537050-99999,2011-7-30,249.471395042,222.39711439,268.358963182,4,True,14.4921997425
537050-99999,2011-7-30,77.9756648431,64.8659952125,95.7170952845,5,False,28.5914529267
537050-99999,2011-8-4,310.789658001,295.186043777,320.886470473,6,False,23.9877778272
537050-99999,2011-8-14,316.057051384,295.186043777,332.735769576,7,False,19.9850653229
537050-99999,2011-8-19,316.057051384,295.186043777,332.735769576,7,False,19.9850653229
537050-99999,2011-8-24,309.749680887,291.80508838,323.728786273,8,False,24.1955430809
537050-99999,2011-8-29,312.303690742,291.80508838,332.735769576,9,False,22.578169263
537050-99999,2011-9-3,261.658335819,243.001869684,271.38855191,4,True,18.7895211447
537050-99999,2011-9-8,274.702903539,247.431396023,320.886470473,8,True,19.1917758038
537050-99999,2011-9-13,291.155446639,264.127632914,320.886470473,5,True,18.5104417055
537050-99999,2011-9-18,276.464431749,247.431396023,307.218122849,5,True,19.0672296904
537050-99999,2011-10-8,267.724100573,264.127632914,270.294517427,4,True,20.4703380897
537050-99999,2011-11-7,317.584416795,302.683355308,332.735769576,4,False,31.0293765341
537050-99999,2011-11-22,206.234965344,191.789899689,216.918928509,5,False,33.3556028724
562470-99999,2011-1-21,327.645567696,318.812728352,337.478427116,4,True,28.3153162828
562470-99999,2011-1-21,241.1432158,211.033190492,261.385665121,8,True,31.6316853903
562470-99999,2011-1-26,329.649173927,300.012651422,7.30012135724,6,True,21.6640729048
562470-99999,2011-1-31,315.113019658,300.012651422,325.066595054,4,True,25.6570092077
562470-99999,2011-2-20,252.922856735,185.928940329,300.012651422,15,False,30.7838272415
562470-99999,2011-2-25,246.833256651,224.571010081,281.547647287,9,False,29.5439684574
562470-99999,2011-2-25,30.0523907861,10.6045056027,51.5136224064,4,False,25.2249572737
562470-99999,2011-3-2,24.249153511,7.30012135724,51.5136224064,4,False,14.3055339821
562470-99999,2011-3-2,255.627778619,236.973095875,281.547647287,7,False,25.3759641885
562470-99999,2011-3-7,241.079461747,229.830939702,251.36401914,5,False,29.5143241497
562470-99999,2011-3-27,51.8767506889,26.519049326,77.7757024852,5,False,17.4174369463
562470-99999,2011-4-1,327.235879253,318.812728352,337.478427116,5,True,26.5183507156
562470-99999,2011-4-1,48.2942506732,26.519049326,77.7757024852,4,False,19.0370260505
562470-99999,2011-4-6,324.101958473,315.974209239,337.478427116,7,True,26.9274729443
562470-99999,2011-4-6,52.4542103124,26.519049326,92.2840490719,8,False,20.7047576552
562470-99999,2011-7-15,300.295410426,297.33322315,306.396628596,4,False,44.1223602438
562470-99999,2011-7-20,10.7468116382,281.547647287,315.974209239,5,False,25.0266658422
562470-99999,2011-7-25,245.982058674,224.571010081,257.30180266,4,True,19.2898144539
562470-99999,2011-9-8,245.320936846,223.249501832,279.873868212,5,False,28.8728502249
562470-99999,2011-9-13,233.720006312,223.249501832,244.826487839,4,False,20.6798018887
562470-99999,2011-9-18,323.715938318,244.826487839,279.873868212,6,False,31.136181552
562470-99999,2011-9-23,267.493828413,251.36401914,279.873868212,5,False,34.0885174255
533360-99999,2011-1-1,225.199020907,203.102756777,248.028994815,10,True,25.0215266638
533360-99999,2011-1-6,228.758164399,203.102756777,271.559130548,10,True,25.9958522128
533360-99999,2011-1-11,221.083603235,203.102756777,248.028994815,5,True,25.2969372215
533360-99999,2011-1-16,286.641263241,208.113002071,218.959277356,5,True,33.8556698476
533360-99999,2011-1-21,188.901758978,182.676716764,194.82409243,4,True,38.8049211557
533360-99999,2011-1-21,212.817493128,202.311457166,223.919414875,8,True,31.4053569734
533360-99999,2011-1-26,210.998038709,202.311457166,223.919414875,6,True,33.8720376972
533360-99999,2011-1-26,116.3630686,98.3266019066,143.682056278,4,False,22.3343684376
533360-99999,2011-1-31,211.489292762,191.337857133,243.325062044,10,True,30.7976133448
533360-99999,2011-2-10,217.227762777,196.813556348,228.854129888,5,True,18.7196297853
533360-99999,2011-2-15,219.070891152,151.918380741,258.977304997,15,True,23.9345229617
533360-99999,2011-2-20,190.052328633,174.095246912,208.113002071,6,True,25.3010077174
533360-99999,2011-2-20,245.152351131,218.959277356,282.105555104,13,True,24.7370278031
533360-99999,2011-2-25,126.915474416,118.615001128,139.288495981,4,True,30.67669575
533360-99999,2011-2-25,236.74210669,218.959277356,271.559130548,11,True,20.8661045642
533360-99999,2011-3-2,302.052203191,282.105555104,325.157670874,4,True,39.2254377597
533360-99999,2011-3-2,150.492074278,130.098930721,169.607768353,5,True,31.0767022812
533360-99999,2011-3-2,231.762150972,198.03124922,271.559130548,12,True,20.0855162881
533360-99999,2011-3-7,242.864574517,217.592435417,282.105555104,13,True,23.3440292751
533360-99999,2011-3-7,91.5809250603,74.7543417147,111.533851876,5,False,30.084046172
533360-99999,2011-3-12,222.095887416,217.592435417,228.511545964,5,True,19.2128636527
533360-99999,2011-3-12,263.633518224,243.325062044,282.105555104,6,True,26.0791738255
533360-99999,2011-3-17,204.228608604,179.021949668,228.511545964,9,True,26.4846803897
533360-99999,2011-3-17,164.51191073,151.918380741,175.176629985,5,False,30.511344155
533360-99999,2011-3-22,240.472098469,203.37814609,277.805061835,13,True,21.0528930693
533360-99999,2011-3-27,346.86708382,236.104792404,276.479350283,4,True,19.1860965179
533360-99999,2011-4-1,308.945757012,211.40757235,223.919414875,4,True,21.4034640369
533360-99999,2011-5-6,170.186183622,146.069885635,182.676716764,4,True,30.6493990793
533360-99999,2011-5-11,231.383458957,217.592435417,243.325062044,4,True,23.663475567
533360-99999,2011-6-20,296.311620615,276.479350283,318.743636714,4,True,21.1889529106
533360-99999,2011-7-5,281.448654366,258.977304997,308.453883015,4,True,19.9402574937
533360-99999,2011-7-10,117.249223216,103.78414638,133.173083797,4,False,16.8856419806
533360-99999,2011-7-15,102.267026181,78.5658954231,119.659469834,6,False,26.6601494534
533360-99999,2011-8-14,161.912407972,143.682056278,184.238967578,5,True,27.1622744955
533360-99999,2011-8-19,288.835996323,275.953694073,308.453883015,6,True,17.5904326053
533360-99999,2011-8-19,156.307335717,143.682056278,184.238967578,5,True,27.60759955
533360-99999,2011-8-24,330.29752129,271.559130548,308.453883015,8,True,20.2144822993
533360-99999,2011-8-29,269.257434658,223.919414875,308.453883015,10,True,19.1730967935
533360-99999,2011-9-3,270.543836406,223.919414875,308.453883015,8,True,21.4752082602
533360-99999,2011-9-8,251.590398637,196.813556348,308.453883015,13,True,23.282815989
533360-99999,2011-9-13,258.507227739,218.959277356,308.453883015,9,True,25.6456808248
533360-99999,2011-10-13,343.896220354,271.559130548,297.507887243,6,True,29.281053633
533360-99999,2011-10-18,283.198513961,274.092055871,297.507887243,7,True,28.0322483405
533360-99999,2011-10-23,275.3509857,243.325062044,297.507887243,8,True,24.2558236126
533360-99999,2011-10-28,307.114772169,236.104792404,282.105555104,8,True,24.4962679197
533360-99999,2011-11-2,204.607681665,150.931230171,236.104792404,12,True,27.5412314848
533360-99999,2011-11-2,269.581387151,248.028994815,282.105555104,6,True,25.721608536
533360-99999,2011-11-7,224.834307391,150.931230171,308.453883015,20,True,26.3735379836
533360-99999,2011-11-12,240.062790636,203.37814609,308.453883015,18,True,25.0713840337
533360-99999,2011-11-12,185.433124948,169.607768353,202.311457166,5,True,24.7082122129
533360-99999,2011-11-17,247.922236927,203.37814609,308.453883015,13,True,25.4590946763
533360-99999,2011-11-22,232.965203822,223.919414875,243.325062044,4,True,16.4236774545
533360-99999,2011-11-27,245.832132348,217.592435417,292.515608222,10,True,22.0828709121
528360-99999,2011-1-1,254.624382044,247.128886616,263.288141806,4,True,40.1064855576
528360-99999,2011-1-11,287.437375963,274.954738336,306.223307906,4,True,27.9332175179
528360-99999,2011-1-16,349.875735888,278.116398317,302.625937555,6,True,28.7693311106
528360-99999,2011-1-21,301.709538654,236.318117281,247.222658547,6,True,43.4914502863
528360-99999,2011-1-21,294.054157195,283.302794755,303.186926157,6,True,28.304096702
528360-99999,2011-1-26,313.117189125,236.318117281,247.222658547,5,True,42.0210561895
528360-99999,2011-1-26,12.3587493304,290.455059291,306.223307906,5,True,30.9199592495
528360-99999,2011-2-5,300.843702456,293.816129696,305.287003127,5,True,40.0056214571
528360-99999,2011-2-20,347.288824808,247.222658547,278.116398317,4,True,42.0670514323
528360-99999,2011-2-25,303.499938233,299.302515742,306.223307906,4,False,30.6324228773
528360-99999,2011-2-25,300.729615533,215.270898582,241.21232585,5,False,35.1025131958
528360-99999,2011-3-2,272.635939855,247.017563475,290.455059291,4,True,31.0080645427
528360-99999,2011-3-7,298.511021435,290.20868674,305.287003127,6,True,34.9402009249
528360-99999,2011-3-27,305.142456877,215.270898582,247.128886616,5,False,35.1698208006
528360-99999,2011-4-16,228.171153886,208.043913614,247.128886616,4,True,24.239250373
528360-99999,2011-4-16,68.1803041402,54.4566045292,76.371549891,4,False,27.2098522535
528360-99999,2011-4-21,233.625797593,206.13432118,263.288141806,4,True,24.6501726888
528360-99999,2011-5-1,251.810003467,237.102374227,263.288141806,5,True,39.6406271487
528360-99999,2011-5-1,81.4791306639,69.1507648267,99.1019862972,4,False,31.5386099931
528360-99999,2011-5-11,219.532867908,206.13432118,237.102374227,4,True,28.025918591
528360-99999,2011-5-11,269.058578535,260.857841207,284.678618921,4,True,28.7559187478
528360-99999,2011-5-16,221.428219506,208.043913614,237.102374227,5,True,33.0912637141
528360-99999,2011-7-10,295.768391396,274.954738336,313.588703842,9,True,32.9450880831
528360-99999,2011-7-15,290.93515024,283.302794755,306.223307906,5,True,26.4254391379
528360-99999,2011-9-13,206.833264255,187.847791352,222.09451819,5,True,27.2942311862
528360-99999,2011-11-17,235.98145984,222.09451819,247.222658547,5,True,36.5109796152
528360-99999,2011-11-22,289.240396968,215.270898582,267.409712207,7,True,34.7495038469
528360-99999,2011-11-27,236.487615373,208.043913614,267.409712207,8,True,36.6011039728
528360-99999,2011-12-2,240.013609933,222.09451819,267.409712207,7,True,30.3415072489
561670-99999,2011-1-6,236.518171066,195.389725243,262.443336966,7,True,31.3111573882
561670-99999,2011-1-11,220.103479198,195.389725243,245.039754305,5,True,24.3038353875
561670-99999,2011-1-16,236.579049815,207.797457732,250.99429765,6,True,29.5772135078
561670-99999,2011-2-5,312.043536476,295.986945526,327.675492583,4,True,41.4407546778
561670-99999,2011-3-22,310.733884905,306.914293217,316.769279862,4,False,54.8627828977
561670-99999,2011-4-6,62.9129510302,44.6979847743,79.911929598,5,False,28.6933314277
561670-99999,2011-4-11,53.4330339062,24.885574094,79.911929598,9,False,35.1027249197
561670-99999,2011-5-1,224.256596911,215.646004918,235.012498978,4,False,20.5529082513
561670-99999,2011-5-26,310.692088568,294.60328886,321.07348619,4,False,41.3736545069
561670-99999,2011-9-8,55.8249415877,320.177286005,331.110479843,4,False,37.2811187941
561670-99999,2011-9-18,337.605441208,317.999081499,353.950797805,4,False,14.3053985467
561670-99999,2011-9-23,320.798537257,304.967449311,347.361405684,4,False,18.9958987248
561670-99999,2011-9-28,324.076386843,304.967449311,347.361405684,4,False,17.3586542355
561670-99999,2011-10-8,305.494269043,294.60328886,327.675492583,4,True,39.3303836955
561670-99999,2011-10-18,319.256949311,311.509538608,327.675492583,4,True,45.6790094763
561670-99999,2011-11-7,80.882355162,62.6120239137,96.1892218895,4,True,27.0726764309
561670-99999,2011-11-27,249.894235883,245.039754305,256.743231647,4,True,35.4613243906
561670-99999,2011-12-2,253.325190085,245.039754305,267.049006891,5,True,35.2982920842
545110-99999,2011-1-16,90.218424571,80.2342452735,103.748898366,4,True,68.5385449062
545110-99999,2011-1-16,5.96518874742,326.015760227,46.1478388319,4,False,9.2855594571
545110-99999,2011-2-15,91.0335353615,73.6976494324,106.80883741,4,False,23.6658392854
545110-99999,2011-2-20,98.2694295803,350.875513385,100.678328942,12,False,36.5366134216
545110-99999,2011-2-25,181.26227591,161.667117772,196.834860324,8,True,31.2402050189
545110-99999,2011-2-25,95.0708336532,350.875513385,100.678328942,14,False,35.5623943723
545110-99999,2011-3-2,176.171734789,155.316429456,196.08546024,11,True,30.4389254552
545110-99999,2011-3-2,77.87434474,20.8216425458,106.80883741,13,False,31.603847508
545110-99999,2011-3-7,175.085928048,146.045250564,204.920297133,12,True,27.6324342569
545110-99999,2011-3-7,108.942884242,350.875513385,100.678328942,8,False,23.4317606126
545110-99999,2011-3-12,178.770161138,153.569367048,194.316670992,5,True,22.2961890692
545110-99999,2011-3-12,16.6874486148,326.015760227,73.6976494324,8,False,14.4177161917
545110-99999,2011-3-17,174.14408353,155.316429456,196.08546024,7,True,24.2857026268
545110-99999,2011-3-17,22.2288185486,344.502029604,68.7970683768,5,False,12.9865482358
545110-99999,2011-3-22,177.556139455,158.442771778,196.08546024,4,True,18.5736004392
545110-99999,2011-4-26,99.9811318667,86.4938299211,109.486859652,6,True,35.1307027757
545110-99999,2011-5-6,167.234471738,135.210890284,196.08546024,5,False,25.3141853827
545110-99999,2011-5-16,107.781657576,73.6976494324,136.909451994,9,False,37.6374397958
545110-99999,2011-5-31,157.777762812,145.373772452,167.221693758,4,True,36.4849402681
545110-99999,2011-7-15,294.245480363,288.486273718,303.945248447,4,True,19.6558999242
545110-99999,2011-8-14,344.957888988,324.434442265,20.8216425458,5,False,16.2191161644
545110-99999,2011-8-29,81.351317881,68.7970683768,98.0809375729,6,False,23.7688251744
545110-99999,2011-9-3,87.2827257668,73.6976494324,106.80883741,6,False,29.6286144238
545110-99999,2011-9-8,105.384999714,350.875513385,83.9927492812,7,False,30.2970116162
545110-99999,2011-9-8,174.804507461,161.667117772,196.08546024,4,False,31.6411578332
545110-99999,2011-9-13,59.9980104632,20.8216425458,99.3249110425,4,False,20.0561922311
545110-99999,2011-10-3,184.243367256,155.316429456,196.08546024,5,True,26.6558377049
545110-99999,2011-10-8,182.047452462,170.930207187,196.08546024,6,True,26.1086922994
564920-99999,2011-3-17,331.80061413,310.357301602,0.365864737131,14,True,36.7306180404
564920-99999,2011-3-22,335.890617985,321.809874503,354.327415746,7,True,30.7711442743
564920-99999,2011-3-27,316.616233547,310.357301602,324.995125123,5,True,34.4304293044
564920-99999,2011-4-1,315.317823308,310.357301602,324.995125123,4,True,37.3294531469
564920-99999,2011-4-6,65.8874376497,57.8714821204,84.3051289372,4,False,49.1025199461
564920-99999,2011-4-11,11.45967197,340.494221687,29.5436156765,4,False,23.1534913323
564920-99999,2011-4-16,15.2591991722,340.494221687,34.4444387599,6,False,18.6971804382
564920-99999,2011-4-21,45.5276850545,39.8740801242,53.2758220769,4,True,28.7315292019
564920-99999,2011-4-21,15.2591991722,340.494221687,34.4444387599,6,False,18.6971804382
564920-99999,2011-4-26,208.807947361,168.322643491,235.486220722,6,True,15.2963242021
564920-99999,2011-4-26,2.65562198731,340.494221687,26.4465014467,4,False,18.7323490291
564920-99999,2011-5-1,228.551559964,185.150639594,274.219741788,8,True,19.9736404925
564920-99999,2011-5-1,342.15497847,336.86562051,354.327415746,4,False,22.1039752784
564920-99999,2011-5-6,219.44595376,185.150639594,248.88303556,4,True,17.1206012014
564920-99999,2011-5-6,45.1872501872,306.825121389,321.809874503,4,False,24.6125746269
564920-99999,2011-5-11,210.800215628,168.322643491,246.30527807,6,True,14.5227534175
564920-99999,2011-5-11,319.039644922,311.420138077,326.27657874,4,False,42.9065112682
564920-99999,2011-5-31,40.7560550976,33.0511990365,59.3322828367,6,True,24.8601028325
564920-99999,2011-6-5,62.8555304598,306.825121389,354.327415746,4,False,40.2679847122
564920-99999,2011-6-10,322.60444557,293.558025117,336.351149471,7,False,40.6947611778
564920-99999,2011-7-20,329.982654726,320.693866779,340.494221687,4,False,22.7195611592
564920-99999,2011-11-7,296.199169838,283.534646501,311.831616579,5,False,35.1330128786
564920-99999,2011-11-12,319.173065374,293.558025117,9.35434906985,8,False,31.1217927014
564920-99999,2011-11-17,307.917255958,293.558025117,316.869000134,4,False,26.3399956667
564920-99999,2011-11-22,245.586482189,221.272592724,273.943986284,4,True,13.6465016952
518860-99999,2011-1-1,278.284752133,254.740343249,303.803792758,4,False,24.3660870135
518860-99999,2011-1-11,280.229544171,273.792437395,296.165501632,4,True,54.493737637
518860-99999,2011-1-16,332.253686932,247.308909264,294.77840928,6,True,42.5568307731
518860-99999,2011-1-21,267.556047772,243.486444811,303.803792758,8,True,45.3039298072
518860-99999,2011-1-26,244.418394553,224.559788556,254.740343249,5,True,56.2878981155
518860-99999,2011-2-10,258.375940512,247.195153026,271.848129169,4,True,58.5777719539
518860-99999,2011-2-15,252.054200753,233.5397638,272.999188771,13,True,46.5236007801
518860-99999,2011-2-20,252.199893927,198.042933246,289.272298951,17,True,42.7198143995
518860-99999,2011-2-25,254.781057075,234.487114721,264.51604018,10,True,37.2737991692
518860-99999,2011-2-25,330.04620367,271.848129169,314.384748004,8,True,54.6720201389
518860-99999,2011-3-2,295.635157692,280.405719853,314.384748004,5,True,63.1595718469
518860-99999,2011-3-2,240.556668943,198.042933246,262.273896503,10,True,29.7294202398
518860-99999,2011-3-7,247.301405546,234.487114721,262.273896503,6,True,26.5444610501
518860-99999,2011-3-22,242.868022623,226.203815305,252.149044267,4,False,46.7489891331
518860-99999,2011-3-27,208.632065344,174.081521497,232.325209002,5,True,18.690043381
518860-99999,2011-4-1,345.316056543,253.546012052,296.165501632,5,True,21.8122300816
518860-99999,2011-4-6,248.595650223,222.014388105,267.403937121,9,True,24.9118533704
518860-99999,2011-4-11,247.338107812,174.081521497,303.803792758,16,True,27.2666880584
518860-99999,2011-4-16,251.044432811,174.081521497,289.341575356,15,True,25.1359686964
518860-99999,2011-4-21,267.50466318,251.124139963,298.420325638,8,True,36.1334875954
518860-99999,2011-4-26,264.859266755,241.586307336,298.420325638,10,True,43.8997431334
518860-99999,2011-5-1,271.608890737,251.992692529,298.420325638,11,True,42.015664412
518860-99999,2011-5-6,233.857787375,228.439638306,241.126538392,4,False,37.5359995083
518860-99999,2011-5-11,250.913577257,234.487114721,262.463992966,6,True,24.552139584
518860-99999,2011-5-16,249.347742851,201.51952857,270.84359465,10,True,28.3109662072
518860-99999,2011-5-21,269.855904028,265.255423404,275.920660935,4,True,37.6852232796
518860-99999,2011-5-31,279.517090685,265.255423404,294.77840928,4,True,21.5341918131
518860-99999,2011-6-5,337.205099602,253.546012052,314.384748004,6,True,26.6461149641
518860-99999,2011-6-25,353.748586738,241.126538392,287.644977283,4,True,33.5317105759
518860-99999,2011-7-20,341.769169921,253.546012052,294.77840928,5,True,18.4253666309
518860-99999,2011-7-25,256.463065643,241.586307336,270.84359465,8,True,30.6008780728
518860-99999,2011-7-30,314.655756887,247.308909264,275.958525214,7,True,30.7305524035
518860-99999,2011-8-4,265.093746782,234.487114721,286.695952575,7,True,30.0561024098
518860-99999,2011-9-18,250.966129888,224.559788556,263.484822441,4,True,31.7370447372
518860-99999,2011-10-3,24.9048335375,289.001563362,303.803792758,4,False,41.744015682
518860-99999,2011-10-8,4.53091375731,289.001563362,297.541679078,5,False,57.69101594
518860-99999,2011-10-13,242.675845295,232.325209002,247.696574341,4,False,45.3567853531
518860-99999,2011-10-18,281.170106204,273.792437395,289.152458125,4,True,50.8312688316
518860-99999,2011-10-23,225.780499022,219.337773819,233.020618408,4,False,44.430540692
518860-99999,2011-10-28,234.067102814,219.337773819,264.51604018,6,False,43.6477495087
518860-99999,2011-11-2,229.373622471,198.042933246,264.51604018,6,False,36.4847080204
518860-99999,2011-11-12,320.312459149,233.020618408,262.273896503,5,False,47.6555055714
518860-99999,2011-11-17,230.565308583,198.042933246,251.996486887,5,True,31.4420702013
518860-99999,2011-11-22,225.252438302,198.042933246,251.996486887,5,True,34.8445052007
598450-99999,2011-1-1,342.972188723,334.182001865,351.09452758,5,True,35.4876739077
598450-99999,2011-1-6,328.826850286,310.761935708,345.206434592,4,True,31.9065370596
598450-99999,2011-2-5,338.010015747,328.744443097,352.403507234,7,True,55.7996939536
598450-99999,2011-2-15,30.184783292,19.5069408428,41.8508130236,6,False,34.7304423207
598450-99999,2011-2-25,338.195098255,328.744443097,345.552753882,8,False,48.0476979008
598450-99999,2011-3-2,338.113698169,330.385233733,345.206434592,4,False,42.4001178198
598450-99999,2011-3-2,43.2355093385,34.2588622855,48.9456205787,4,False,51.0699508598
