station,date,angle,angle_1,angle_2,str,fromto,dist
524950-99999,2003-2-15,194.639660421,162.551995181,218.239026772,6,True,33.2423752303
524950-99999,2003-2-20,188.151629444,162.551995181,218.239026772,9,True,30.56163894
524950-99999,2003-2-25,165.369724545,92.759034473,240.351200522,21,True,27.2141135184
524950-99999,2003-2-25,256.000872157,246.235921215,269.777016303,5,True,23.020077908
524950-99999,2003-2-5,223.726251634,199.398292235,240.178689178,11,True,34.364456048
524950-99999,2003-2-5,277.349410217,258.319353219,284.838071076,4,True,28.0261589291
524950-99999,2003-3-12,232.239149084,218.239026772,240.178689178,5,True,33.3897359985
524950-99999,2003-3-17,236.01476279,207.114107535,257.119006031,12,True,25.5395071897
524950-99999,2003-3-2,231.737004451,207.114107535,240.351200522,6,True,26.6269538282
524950-99999,2003-3-22,282.377702562,269.777016303,293.024640044,4,True,34.7687568341
524950-99999,2003-3-22,245.303979802,236.366235092,257.119006031,9,True,24.6464882951
524950-99999,2003-3-27,281.611297738,269.777016303,293.024640044,5,True,36.2396701579
524950-99999,2003-3-27,245.303979802,236.366235092,257.119006031,9,True,24.6464882951
524950-99999,2003-3-7,228.051642159,207.114107535,240.178689178,6,True,29.7366980282
524950-99999,2003-4-1,254.397515705,236.366235092,284.838071076,12,True,29.3484956431
524950-99999,2003-4-1,207.449045127,195.167017886,214.226299562,4,True,24.2768342548
524950-99999,2003-4-11,260.63010817,236.366235092,293.024640044,14,True,32.1511192837
524950-99999,2003-4-11,206.744847465,199.398292235,214.226299562,4,True,29.9422919825
524950-99999,2003-4-11,182.965926219,176.569163535,193.06947174,4,False,32.9129052801
524950-99999,2003-4-16,252.528178537,213.959852348,285.058533173,14,True,30.3411105793
524950-99999,2003-4-16,85.4512584157,72.2139047196,92.4324725268,5,False,32.7094101134
524950-99999,2003-4-21,234.048992612,213.959852348,251.339401461,7,True,23.4099006333
524950-99999,2003-4-21,86.6692210919,72.2139047196,92.759034473,6,False,35.2840542668
524950-99999,2003-4-26,237.249904432,218.239026772,251.339401461,7,True,22.0018690646
524950-99999,2003-4-26,88.4216094524,72.2139047196,98.9359396155,7,False,34.0881378412
524950-99999,2003-4-6,259.346668691,236.366235092,293.024640044,14,True,30.5860231334
524950-99999,2003-4-6,205.905860545,195.167017886,214.226299562,6,True,27.381257101
524950-99999,2003-4-6,182.965926219,176.569163535,193.06947174,4,False,32.9129052801
524950-99999,2003-5-1,245.563798261,236.366235092,255.533015774,6,True,22.7931269338
524950-99999,2003-5-11,227.857777672,206.240690527,240.351200522,4,True,26.2846569821
524950-99999,2003-5-21,191.403194002,181.80185779,199.398292235,4,False,23.6803349822
524950-99999,2003-5-26,191.403194002,181.80185779,199.398292235,4,False,23.6803349822
524950-99999,2003-5-31,233.302376156,206.240690527,251.339401461,6,True,33.439151982
524950-99999,2003-5-6,241.712298285,224.660530461,255.533015774,7,True,23.9599020567
524950-99999,2003-6-10,240.285559661,237.055333441,243.557015504,4,True,25.2545866734
524950-99999,2003-6-15,249.040664594,240.178689178,269.777016303,5,True,23.1468433183
524950-99999,2003-6-5,243.032609896,237.055333441,251.339401461,4,True,28.7896599445
524950-99999,2003-7-15,105.012033517,98.9359396155,116.940047071,4,False,29.8001066212
524950-99999,2003-7-20,105.012033517,98.9359396155,116.940047071,4,False,29.8001066212
524950-99999,2003-7-30,255.218628819,224.660530461,282.276947149,9,True,21.0857008655
524950-99999,2003-8-14,223.532704583,203.15254139,240.178689178,4,True,39.3012138612
524950-99999,2003-8-19,220.749616721,213.959852348,229.356460936,4,True,37.7564129678
524950-99999,2003-8-24,220.749616721,213.959852348,229.356460936,4,True,37.7564129678
524950-99999,2003-8-29,229.187743775,213.959852348,257.119006031,5,True,32.6539723696
524950-99999,2003-8-4,245.240204261,221.443126827,282.276947149,9,True,23.3601487038
524950-99999,2003-8-9,248.420613198,221.443126827,282.276947149,7,True,25.0750436976
524950-99999,2003-9-13,201.819416413,180.423211812,224.660530461,9,True,22.5482084835
524950-99999,2003-9-13,240.569134386,229.356460936,257.119006031,7,True,25.6465652992
524950-99999,2003-9-18,201.570743385,195.167017886,213.288755524,6,True,21.3697150333
524950-99999,2003-9-18,240.049647204,229.356460936,257.119006031,5,True,24.8095834022
524950-99999,2003-9-23,201.559053216,195.167017886,213.288755524,4,True,27.5020650959
524950-99999,2003-9-23,228.443269634,219.244015118,236.366235092,4,True,36.5819077879
524950-99999,2003-9-3,241.86465212,227.264372789,257.119006031,7,True,25.1908231476
524950-99999,2003-9-8,199.241929989,180.423211812,227.264372789,5,True,29.968533356
524950-99999,2003-9-8,241.915417771,229.356460936,257.119006031,8,True,25.6235117145
526020-99999,2003-1-1,243.140732913,227.367358943,260.056471877,8,True,34.507134614
526020-99999,2003-1-11,237.658756029,227.367358943,246.164265457,6,True,31.9294248593
526020-99999,2003-1-16,239.978297017,237.334004785,243.112466777,4,True,35.7053279971
526020-99999,2003-1-6,243.140732913,227.367358943,260.056471877,8,True,34.507134614
526020-99999,2003-10-13,79.9401977785,56.5928347756,94.9178058545,4,True,29.1621663202
526020-99999,2003-10-18,79.9401977785,56.5928347756,94.9178058545,4,True,29.1621663202
526020-99999,2003-10-28,246.914457811,222.161338982,260.170799592,9,True,47.5928130292
526020-99999,2003-11-12,251.763466893,182.804988386,314.867110238,26,True,44.4486024547
526020-99999,2003-11-17,297.599067995,290.193032419,314.867110238,5,True,57.7186353265
526020-99999,2003-11-17,225.7215368,211.741274991,239.505591612,5,True,40.0106012106
526020-99999,2003-11-17,252.08118636,242.946909621,260.170799592,8,True,55.353458255
526020-99999,2003-11-17,311.555420187,269.606642843,287.871578995,11,True,45.3638842138
526020-99999,2003-11-2,238.069254461,182.804988386,277.840117722,19,True,40.7156697691
526020-99999,2003-11-22,251.003096294,240.791374912,260.056471877,6,True,50.8232939602
526020-99999,2003-11-22,309.348453759,269.606642843,287.871578995,12,True,46.0810152331
526020-99999,2003-11-27,251.003096294,240.791374912,260.056471877,6,True,50.8232939602
526020-99999,2003-11-27,327.131986414,272.301051204,287.871578995,8,True,46.219526778
526020-99999,2003-11-7,241.22437014,182.804988386,290.202369861,26,True,41.7027237298
526020-99999,2003-12-2,315.818747216,272.301051204,295.522615019,12,True,47.8514306541
526020-99999,2003-2-10,229.297961444,209.761598405,246.164265457,11,True,30.3680130825
526020-99999,2003-2-15,234.960063526,209.761598405,260.056471877,16,True,36.7723874405
526020-99999,2003-2-20,218.074150201,209.761598405,226.1543738,5,True,35.3522714375
526020-99999,2003-2-20,236.197818799,227.367358943,240.791374912,5,True,28.9143476493
526020-99999,2003-2-20,256.208783048,246.848605639,260.056471877,4,True,44.2770844537
526020-99999,2003-2-25,328.405433763,234.906472299,240.791374912,4,True,24.4688718185
526020-99999,2003-3-12,229.840973913,209.761598405,239.505591612,5,False,38.9241707554
526020-99999,2003-3-17,270.066903141,260.722696359,281.359850075,4,True,40.444778525
526020-99999,2003-3-17,234.924339603,226.408461051,239.505591612,4,False,45.0805277807
526020-99999,2003-3-2,313.860120273,234.906472299,246.848605639,5,True,27.1477339636
526020-99999,2003-3-2,271.883959478,258.813199425,285.841851307,5,False,54.3473436826
526020-99999,2003-3-22,269.312627691,259.116855252,281.359850075,10,True,40.0454978861
526020-99999,2003-3-27,269.679518329,259.116855252,281.359850075,11,True,41.3169126519
526020-99999,2003-3-7,265.957094465,258.813199425,285.841851307,4,False,50.231943162
526020-99999,2003-4-1,268.341948612,259.116855252,281.359850075,10,True,41.4529255291
526020-99999,2003-4-11,267.854931331,246.848605639,298.14302135,9,True,38.2942942575
526020-99999,2003-4-26,269.098937705,258.813199425,285.841851307,13,True,41.4377109225
526020-99999,2003-4-6,268.341948612,259.116855252,281.359850075,10,True,41.4529255291
526020-99999,2003-5-1,271.758001215,260.722696359,285.841851307,7,True,39.8240394019
526020-99999,2003-6-15,233.112520996,227.367358943,238.87683345,5,False,47.6088751925
526020-99999,2003-6-20,229.619080119,220.552164829,238.87683345,7,False,44.0444222569
526020-99999,2003-7-15,261.588352932,259.116855252,265.893079254,4,True,26.4966444672
526020-99999,2003-7-20,287.388554528,286.172374486,287.871578995,4,True,39.3022199254
526020-99999,2003-8-29,278.422988125,268.578423288,288.130518557,4,True,35.2921891792
526020-99999,2003-9-13,266.376156564,252.597623154,273.348424707,6,True,44.2258276299
526020-99999,2003-9-13,209.442704062,182.804988386,221.218791021,5,False,28.6153451681
526020-99999,2003-9-18,262.642631812,226.1543738,294.562390738,15,True,41.9646561278
526020-99999,2003-9-18,202.923057293,170.324823449,221.218791021,6,False,25.3697220142
526020-99999,2003-9-23,286.442107296,270.810636167,294.562390738,4,True,59.0398318778
526020-99999,2003-9-23,203.801040716,182.804988386,217.265192926,4,False,23.3042036616
526020-99999,2003-9-3,271.259633842,268.578423288,273.348424707,4,True,48.4236797792
526020-99999,2003-9-8,271.259633842,268.578423288,273.348424707,4,True,48.4236797792
527370-99999,2003-1-1,277.084090758,273.469407675,284.697153712,5,True,29.5614305809
527370-99999,2003-1-11,239.598337787,219.08786268,262.607425978,6,True,31.7788788462
527370-99999,2003-1-16,223.927489254,219.08786268,228.480295301,4,True,37.568189286
527370-99999,2003-1-16,237.535599135,233.687384745,244.552537602,4,True,27.6785450014
527370-99999,2003-1-21,223.927489254,219.08786268,228.480295301,4,True,37.568189286
527370-99999,2003-1-6,277.084090758,273.469407675,284.697153712,5,True,29.5614305809
527370-99999,2003-1-6,228.634000741,219.08786268,235.326776697,4,True,31.0273008365
527370-99999,2003-11-22,323.265094513,271.126325233,301.727796002,9,True,42.6418195177
527370-99999,2003-11-27,346.10836568,271.126325233,279.037935342,5,True,28.8384663889
527370-99999,2003-2-10,234.09900011,214.191958201,249.051597941,6,True,39.859562004
527370-99999,2003-2-15,234.09900011,214.191958201,249.051597941,6,True,39.859562004
527370-99999,2003-2-5,243.309137434,233.687384745,249.051597941,4,True,35.6098828968
527370-99999,2003-3-17,273.490304058,260.446597781,286.210038762,4,True,32.8357882116
527370-99999,2003-3-22,272.141205642,260.446597781,286.210038762,9,True,33.5104742241
527370-99999,2003-3-27,272.01815704,261.890451237,286.210038762,7,True,33.5452610071
527370-99999,2003-4-1,271.793176378,261.890451237,286.210038762,6,True,34.0874456223
527370-99999,2003-4-16,288.821339562,279.037935342,297.3444445,5,False,41.6283255453
527370-99999,2003-4-21,278.594491609,269.487211092,286.210038762,5,False,23.1449885231
527370-99999,2003-4-6,275.969712738,261.890451237,303.630602621,8,True,31.2660414914
527370-99999,2003-6-30,220.847697989,208.528532927,228.480295301,5,False,36.0157871173
527370-99999,2003-7-10,269.209311652,259.774157243,275.455409386,6,True,34.0152015079
527370-99999,2003-7-10,218.885607527,201.962856812,229.82650154,7,False,35.4133398766
527370-99999,2003-7-15,270.82815396,261.890451237,275.455409386,6,True,27.7935204144
527370-99999,2003-7-15,222.970340353,215.259267074,228.480295301,4,False,39.4737578985
527370-99999,2003-7-20,280.351750411,261.890451237,293.354683652,10,True,35.0610095814
527370-99999,2003-7-20,222.970340353,215.259267074,228.480295301,4,False,39.4737578985
527370-99999,2003-7-5,250.59138014,233.687384745,273.540119137,5,True,34.7436630679
527370-99999,2003-7-5,221.332036937,208.528532927,229.82650154,7,False,35.1746144079
527370-99999,2003-8-14,213.25990801,187.71427884,240.010210126,8,True,30.5696744303
527370-99999,2003-8-14,305.055669735,299.554056091,314.816977058,5,False,55.073286423
527370-99999,2003-8-19,209.260019022,187.71427884,235.326776697,7,True,31.493789958
527370-99999,2003-8-19,306.239761722,299.554056091,314.816977058,4,False,51.4123653968
527370-99999,2003-9-13,254.898493608,244.552537602,260.446597781,5,True,41.7251125121
527370-99999,2003-9-13,107.979224224,79.9785116847,132.550194908,5,False,21.5457180015
527370-99999,2003-9-13,299.891917734,288.992760566,305.126989333,6,False,42.7515283792
527370-99999,2003-9-18,251.844694256,236.575697496,260.446597781,6,True,38.6052343944
527370-99999,2003-9-18,294.876837153,273.540119137,305.126989333,6,False,42.888061991
527370-99999,2003-9-23,221.214663922,214.191958201,228.480295301,5,False,39.9692882116
527370-99999,2003-9-28,220.860197049,214.191958201,228.480295301,6,False,37.9499641343
527370-99999,2003-9-3,221.028614676,215.259267074,229.82650154,4,True,31.7845874958
527370-99999,2003-9-3,252.78415649,244.552537602,260.446597781,7,True,44.2267467214
527370-99999,2003-9-3,278.139634863,273.368041011,284.697153712,4,True,31.9366323124
527370-99999,2003-9-8,216.09237383,201.962856812,229.82650154,4,True,29.3532461032
527370-99999,2003-9-8,260.300969954,244.552537602,284.697153712,10,True,41.3190057432
527370-99999,2003-9-8,110.869194999,79.9785116847,136.449600081,6,False,26.699282507
527870-99999,2003-1-1,95.1796486759,80.0340702434,120.194091826,5,True,26.1566028738
527870-99999,2003-1-1,191.151856848,164.39075134,212.958930002,4,True,26.3827913045
527870-99999,2003-1-11,305.469245608,278.063962649,340.828358364,6,True,19.7406113341
527870-99999,2003-1-11,208.226724059,164.39075134,250.491624491,11,True,28.2049800487
527870-99999,2003-1-16,326.45292011,268.476927122,325.321252408,9,True,24.2530648908
527870-99999,2003-1-16,227.453745668,213.896448964,240.957265578,8,True,35.9406053036
527870-99999,2003-1-21,225.843210594,212.958930002,240.957265578,9,True,35.632029938
527870-99999,2003-1-21,320.172616779,252.07358368,273.851032906,6,True,28.7570178451
527870-99999,2003-1-26,242.325878546,198.472889512,272.113979576,14,True,28.3447950075
527870-99999,2003-1-31,243.124937857,198.472889512,272.113979576,12,True,29.1067834491
527870-99999,2003-1-6,95.1796486759,80.0340702434,120.194091826,5,True,26.1566028738
527870-99999,2003-1-6,214.473933187,164.39075134,268.476927122,11,True,25.0211352003
527870-99999,2003-10-13,89.4337143827,75.3355160897,101.825460616,4,True,37.8160072163
527870-99999,2003-10-3,88.340235618,74.7712052529,101.825460616,6,True,25.2743941242
527870-99999,2003-10-8,96.0967957119,75.3355160897,122.749121029,5,True,34.3352507527
527870-99999,2003-11-17,75.5976360013,60.7614658734,83.2196322305,5,False,42.7207531
527870-99999,2003-11-22,308.74292729,302.17184351,314.612068721,4,True,24.6645493659
527870-99999,2003-11-22,75.5976360013,60.7614658734,83.2196322305,5,False,42.7207531
527870-99999,2003-11-27,307.816314304,302.17184351,314.612068721,5,True,27.2874094603
527870-99999,2003-12-2,305.17701874,295.083418368,314.612068721,7,True,34.805026117
527870-99999,2003-2-10,251.80678579,230.169826901,272.113979576,11,True,30.6682791143
527870-99999,2003-2-15,249.300410133,230.169826901,271.647226106,9,True,32.0548562802
527870-99999,2003-2-20,238.192233673,198.472889512,278.063962649,13,True,28.4767426213
527870-99999,2003-2-25,225.102890179,198.472889512,252.07358368,10,True,30.3561147496
527870-99999,2003-2-5,249.497531682,212.465100283,272.113979576,11,True,28.8397614632
527870-99999,2003-3-12,32.1948041832,290.85085823,316.762381181,4,True,20.9647133079
527870-99999,2003-3-12,211.708089737,190.3009828,230.169826901,4,False,23.2155789238
527870-99999,2003-3-17,274.120453685,254.05697292,290.85085823,7,True,19.0736425787
527870-99999,2003-3-17,209.061049692,190.3009828,230.169826901,5,False,22.9805870708
527870-99999,2003-3-2,236.471631697,224.571420865,252.07358368,6,True,35.1614304915
527870-99999,2003-3-22,271.153481489,253.95651054,290.85085823,10,True,24.4362321765
527870-99999,2003-3-27,265.749924075,250.491624491,289.271860545,11,True,24.6742090406
527870-99999,2003-3-7,17.8660927441,290.85085823,320.551246988,5,True,25.7035231249
527870-99999,2003-4-1,267.736004289,250.491624491,289.58288664,12,True,26.4453199053
527870-99999,2003-4-11,223.618015363,213.896448964,231.117619865,4,True,27.7102961636
527870-99999,2003-4-11,270.456823273,250.491624491,295.083418368,13,True,29.8770222663
527870-99999,2003-4-16,237.986254797,155.389343255,293.96965402,18,True,23.287482504
527870-99999,2003-4-21,277.063871358,250.491624491,295.083418368,12,True,25.8008219374
527870-99999,2003-4-26,316.790009747,302.17184351,340.828358364,8,True,27.4310038438
527870-99999,2003-4-26,265.125210645,250.491624491,273.037885522,6,True,21.6079967567
527870-99999,2003-4-26,289.085439866,278.063962649,295.083418368,7,True,32.2699174467
527870-99999,2003-4-6,267.736004289,250.491624491,289.58288664,12,True,26.4453199053
